,Bevl_1,Bevl_2,Bevl_3,Burn1_1,Burn1_2,Burn1_3,Burn1_4,Mot_Stress_1,Mot_Stress_2,Mot_Stress_4,Onnodige_stress_1,Onnodige_stress_2,Onnodige_stress_3,Onnodige_stress_4,Onnodige_stress_5,Onnodige_stress_6,Onnodige_stress_7,Onnodige_stress_8,Onnodige_stress_9,Onnodige_stress_10,Leefst,Cantrill_1,Q297_1,Depr_1,Depr_2,Depr_3,Depr_4,Depr_5,Depr_6,Depr_7,Depr_8,Cijfer_huidig_1,Vertr,StopInt,Hulp_1,Hulp_2,Hulp_3,Bekendgebruik_1,Bekendgebruik_2,Bekendgebruik_3,Bekendgebruik_4,Bekendgebruik_5,Bekendgebruik_6,Bekendgebruik_7,Cogn_Eng1_1,Cogn_Eng1_2,Cogn_Eng1_3,Cogn_Eng1_4,Cogn_Eng1_5,Cogn_Eng1_6,Cogn_Eng2_1,Cogn_Eng2_2,Cogn_Eng2_3,Cogn_Eng2_4,Cogn_Eng2_5,Cogn_Eng2_6,Cogn_Eng2_7,Cogn_Eng2_8,Partici1_1,Partici1_2,Partici1_3,Partici1_4,Stopint2,Betrok_Ouders,Werk_1,Zorg_1,Zorg_2,Zorg_3,Zorg_4,Zorg_5,Zorg_6,Pres_1,Pres_2,Pres_12,Veer_1,Veer_2,Veer_3,Veer_4,Veer_5,Veer_6,Cogregiedocent_1,Cogregiedocent_2,Cogregiedocent_3,Cogregiedocent_4,Cogregiedocent_5,Cogregiedocent_6,Extr_eng2_1,Extr_eng2_2,Extr_eng2_3,Domein,Geslacht,Leeftijd,Locatie,Studiejaar,Uitwissel,Vooropleid,Woonsit
1201,3,4,3,2,1,3,2,6,3,7,1,2,2,5,5,5,3,3,3,3,3,8.0,3.0,1,1,2,3,1,3,1,2,6.5,0,0,1,1,1,1,1,2,1,1,1,1,2,5,4,4,4,3,2,2,2,1,1,4,2,4,3,1,5,1,1,5,0.0,2,3,1,3,1,1,4,2,3,4,2,2,2,5,2,4,3,4,3,4,3,4,4,4,Verloskunde Academie,Vrouw,18,Amsterdam,1,0,Mbo,Bij mijn ouder(s)/verzorger(s)
1202,1,3,3,4,3,3,4,5,8,6,,1,1,3,4,4,5,,2,3,4,6.0,8.0,2,2,1,3,1,2,2,2,6.7,2,1,3,1,1,1,1,3,1,1,2,1,4,3,4,5,4,4,3,4,4,5,3,5,2,4,4,4,3,3,1,5,15.0,5,3,2,3,4,3,5,4,2,3,4,4,4,2,4,4,4,4,3,3,3,2,4,4,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,19,Haarlem,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1203,2,3,3,3,1,3,1,6,6,6,2,2,,,,3,1,1,2,3,5,8.0,7.0,2,2,1,3,2,3,1,3,8.0,2,0,1,1,1,1,1,2,1,1,1,1,4,1,4,2,4,4,4,4,4,4,3,3,4,4,3,1,2,1,1,3,20.0,3,1,2,3,1,1,5,2,4,4,2,2,2,4,2,4,4,3,3,4,3,4,2,2,Onderwijs en Innovatie (ONI),Vrouw,22,Rotterdam,3,0,Vwo,Met een of enkele huisgenoten / vrienden (geen relatie)
1204,2,3,2,4,4,3,4,2,8,3,2,2,1,,,2,3,1,4,2,2,3.0,6.0,3,4,1,2,4,1,2,3,7.0,3,1,3,1,2,2,1,3,1,1,1,1,3,4,5,4,3,3,3,2,4,2,2,5,2,4,1,1,1,1,1,1,12.0,5,4,2,2,4,1,5,4,4,2,4,5,4,2,4,4,2,3,5,4,4,4,3,3,"Gezondheid, Sport en Welzijn (GSW)",Man,21,Rotterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1205,3,4,4,3,2,3,2,9,6,9,4,3,4,4,5,3,4,3,2,4,5,6.0,7.0,1,1,1,2,1,3,1,2,7.4,0,0,1,1,1,2,1,2,1,1,1,1,4,5,3,4,5,5,4,5,4,4,3,4,3,4,2,3,3,1,1,4,9.0,2,3,2,2,5,1,4,4,2,4,2,2,2,3,2,5,3,4,4,3,3,5,4,5,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,20,Amsterdam,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1206,3,3,3,2,1,3,4,4,4,6,4,2,1,1,4,3,1,2,4,2,2,4.0,6.0,1,2,4,3,2,2,1,2,6.0,2,0,1,1,1,2,1,2,1,1,1,1,3,3,4,5,3,3,1,1,1,1,2,4,4,4,2,4,2,1,1,4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,"Business, Finance and Law (BFL)",Vrouw,21,Rotterdam,2,0,Vwo,Bij mijn ouder(s)/verzorger(s)
1207,3,4,2,3,2,3,3,7,5,7,3,3,3,4,4,3,3,3,2,2,4,7.0,8.0,2,1,2,3,1,3,1,3,6.7,2,0,1,1,1,2,1,2,2,1,2,1,4,4,3,4,4,4,4,4,4,4,3,4,3,4,3,2,4,3,1,4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,"Business, Finance and Law (BFL)",Man,21,Rotterdam,4,0,Havo,Bij mijn ouder(s)/verzorger(s)
1208,2,4,3,2,3,4,3,7,8,7,2,4,4,5,4,2,3,4,5,1,4,6.0,8.0,3,2,1,2,2,2,3,3,7.1,0,0,1,1,1,3,1,3,1,1,3,1,3,2,3,4,4,4,4,4,3,2,2,4,2,3,2,1,1,1,1,5,20.0,2,2,3,1,2,2,3,2,2,2,4,4,4,2,4,3,2,4,3,3,2,2,2,2,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,23,Haarlem,2,0,Mbo,Bij mijn ouder(s)/verzorger(s)
1209,4,4,4,3,2,4,2,9,5,7,,,2,2,4,3,2,3,2,3,4,9.0,8.0,1,1,2,4,1,3,1,1,7.8,0,0,1,1,1,1,1,2,1,1,1,1,3,5,2,4,4,4,4,3,4,2,3,4,3,4,3,3,1,1,1,3,32.0,,,,,,,,,,,,,,,,,,,,,,,,,"Gezondheid, Sport en Welzijn (GSW)",Man,21,Haarlem,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1210,3,4,4,3,2,2,3,6,4,8,3,4,2,2,4,3,2,4,5,1,4,6.0,7.0,2,3,2,2,2,2,2,3,6.3,2,0,1,1,3,1,1,2,1,1,1,1,4,4,3,4,4,4,4,4,4,4,5,5,3,3,5,5,2,2,1,3,4.0,4,3,2,2,5,1,3,4,4,3,4,3,2,3,3,3,3,4,4,4,4,4,4,4,"Gezondheid, Sport en Welzijn (GSW)",Man,19,Haarlem,3,0,Havo,Bij mijn ouder(s)/verzorger(s)
1211,2,4,3,3,2,2,2,7,4,6,2,2,,2,3,3,2,2,1,3,4,7.0,8.0,2,2,2,2,1,3,1,1,8.3,0,0,1,1,1,2,1,2,1,1,1,1,4,5,2,4,4,4,4,4,4,3,3,4,3,4,3,2,1,1,1,4,36.0,,,,,,,,,,,,,,,,,,,,,,,,,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,21,Haarlem,1,0,Vwo,Alleen
1212,3,4,4,2,2,2,3,8,4,8,2,3,2,3,5,4,3,3,4,5,3,7.0,7.0,1,2,2,3,1,4,1,2,7.5,2,0,1,1,1,2,2,2,1,1,1,1,4,5,2,4,4,4,4,4,4,4,2,3,3,3,3,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,"Gezondheid, Sport en Welzijn (GSW)",Man,18,Haarlem,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1213,2,2,2,4,3,3,4,6,7,4,4,5,4,5,5,4,,2,4,3,4,6.0,8.0,2,3,3,2,1,2,2,3,7.0,1,1,1,1,2,2,2,3,1,1,1,1,4,4,3,5,2,2,1,1,1,1,3,5,4,2,4,3,4,3,1,2,35.0,3,3,4,3,5,4,5,4,3,2,5,4,4,2,4,4,3,2,3,3,4,2,2,3,Creative Business (CB),Vrouw,24,Amsterdam,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1214,3,4,3,4,5,5,5,5,8,6,4,2,3,4,4,5,5,5,4,3,5,5.0,3.0,3,4,4,2,3,2,4,4,7.4,1,0,2,3,2,2,2,3,1,1,1,1,3,1,5,4,4,3,3,3,4,4,4,4,3,4,3,1,2,2,1,,22.0,4,3,5,5,5,2,5,4,4,2,4,5,5,1,4,3,1,4,5,3,3,4,2,3,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,23,Alkmaar,2,0,Havo,Anders
1215,4,3,2,1,1,1,2,8,3,6,1,3,1,4,4,3,3,1,3,1,2,8.0,6.0,1,1,2,4,1,4,2,1,6.5,2,0,1,1,1,2,1,2,2,1,1,1,3,4,2,4,3,5,3,3,4,5,3,5,1,4,3,1,1,3,1,5,12.0,3,1,3,1,4,2,3,2,4,5,3,1,3,4,1,4,4,3,3,4,3,5,3,4,"Business, Finance and Law (BFL)",Man,20,Alkmaar,4,0,Havo,Bij mijn ouder(s)/verzorger(s)
1216,3,4,4,4,4,3,3,8,9,6,3,3,2,3,4,3,3,3,4,2,3,5.0,6.0,4,2,3,2,3,2,3,2,5.5,2,0,3,1,3,3,1,3,1,2,1,1,4,4,4,5,5,5,4,4,4,4,3,5,4,3,4,5,4,3,1,2,7.0,5,4,4,3,4,3,4,5,3,2,3,4,4,2,4,5,1,4,3,3,3,2,2,3,"Business, Finance and Law (BFL)",Vrouw,17,Rotterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1217,2,4,2,3,3,4,5,6,7,5,3,2,2,2,3,3,4,4,2,3,3,4.0,7.0,3,2,3,2,4,2,4,4,7.5,1,0,3,1,3,1,1,1,1,1,1,1,3,2,3,4,4,3,3,3,4,1,1,2,2,1,2,1,1,2,1,3,5.0,4,4,3,3,3,4,4,3,4,2,5,5,5,4,3,4,3,3,3,4,4,3,2,3,"Gezondheid, Sport en Welzijn (GSW)",Anders,20,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1218,2,5,3,1,1,2,1,10,7,10,4,1,1,1,1,1,3,3,3,3,2,6.0,8.0,2,3,4,2,2,2,3,3,5.0,3,0,2,2,2,1,1,3,1,1,1,1,2,4,5,5,5,4,3,2,3,4,3,4,4,5,2,1,1,1,1,4,35.0,,,,,,,,,,,,,,,,,,,,,,,,,"Techniek, Ontwerpen en Informatica (TOI)",Man,30,Delft,1,0,Havo,Alleen
1219,3,4,4,2,3,3,3,9,6,9,3,3,3,4,4,3,3,3,3,3,4,8.0,7.0,1,2,2,4,1,4,2,2,8.6,0,0,1,1,1,2,1,2,1,1,1,1,5,5,3,5,5,4,4,4,4,4,3,5,3,5,3,1,1,1,1,4,20.0,1,1,1,1,1,1,2,2,2,3,3,4,4,2,4,4,3,5,4,4,4,3,3,3,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,21,Amsterdam,1,0,Mbo,Alleen
1220,2,4,3,3,5,2,5,7,7,8,3,3,3,4,4,3,5,3,3,3,4,8.0,7.0,2,1,2,4,1,4,2,2,6.7,0,0,1,1,1,2,1,1,1,1,1,1,4,5,3,4,4,4,4,3,4,4,4,4,3,3,3,1,2,2,1,4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,17,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1221,2,3,3,3,3,3,3,5,5,6,2,2,2,4,3,3,4,2,4,2,3,6.0,8.0,2,2,2,2,1,3,2,2,7.5,4,1,2,1,2,2,1,2,2,1,1,1,3,4,3,4,4,3,3,4,3,4,2,4,2,2,1,1,1,1,1,3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,Onderwijs en Innovatie (ONI),Vrouw,21,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1222,2,4,3,3,4,4,4,7,5,6,2,1,1,2,2,3,2,1,3,2,3,7.0,7.0,1,2,1,3,1,3,1,2,8.4,0,0,1,1,1,2,1,2,1,1,1,1,3,4,4,4,4,5,4,4,5,4,4,4,4,5,4,4,1,2,1,4,15.0,2,2,3,3,4,3,3,3,3,2,3,4,4,3,3,4,2,5,4,5,3,4,2,2,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,20,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1223,2,3,2,4,3,2,4,5,7,6,2,2,1,3,3,3,2,3,2,4,4,6.0,6.0,2,2,2,2,2,2,2,3,9.1,0,1,1,1,3,2,3,2,2,1,1,1,3,5,5,5,4,4,4,4,4,2,4,5,4,4,3,3,2,3,,4,13.0,2,4,2,2,2,3,4,3,4,4,3,4,4,3,3,4,2,4,4,4,4,4,4,3,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,18,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1224,3,4,3,3,3,2,2,8,4,7,2,3,,3,3,3,4,3,4,3,4,7.0,6.0,2,2,2,3,1,3,2,1,8.0,0,0,1,1,1,2,1,2,2,1,1,1,4,4,3,4,4,4,4,3,4,4,3,5,3,4,3,2,1,3,1,3,12.0,3,1,2,3,3,2,4,3,2,3,4,2,4,3,2,4,3,4,3,3,3,3,2,2,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,22,Amsterdam,1,0,Vwo,Bij mijn ouder(s)/verzorger(s)
1225,3,4,4,2,1,2,2,8,6,8,3,3,2,2,2,2,2,2,3,3,4,8.0,6.0,2,2,2,3,1,3,2,1,8.3,0,0,2,1,1,2,2,2,1,1,1,1,4,5,2,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,18,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1226,3,4,3,3,4,2,3,8,7,8,2,,,,,,,2,2,,4,8.0,7.0,1,2,3,3,2,3,2,2,7.0,0,0,1,1,1,2,1,2,1,1,1,1,5,4,2,4,4,4,5,4,4,4,5,5,4,4,2,1,1,1,1,3,20.0,,,,,,,,,,,,,,,,,,,,,,,,,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,22,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1227,2,4,4,3,2,4,3,7,5,6,2,3,2,4,3,4,2,2,2,3,2,8.0,7.0,2,2,2,3,1,3,2,2,8.0,0,0,2,1,1,2,1,2,1,1,1,1,3,4,3,4,4,4,2,3,2,3,4,5,4,4,3,1,1,1,1,3,26.0,,,,,,,,,,,,,,,,,,,,,,,,,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,21,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1228,3,2,2,4,2,3,3,6,8,4,4,3,3,5,2,2,5,4,4,3,4,8.0,7.0,2,2,3,3,2,3,2,2,6.1,2,1,2,1,1,2,1,1,1,1,1,1,4,4,4,4,5,1,4,3,4,5,3,5,4,4,4,4,3,4,,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"Techniek, Ontwerpen en Informatica (TOI)",Vrouw,20,Haarlem,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1229,4,5,5,1,3,2,2,10,6,10,,3,1,4,4,3,1,3,4,3,4,7.0,6.0,2,1,2,3,2,3,2,1,7.0,0,0,1,1,1,2,2,3,1,1,1,1,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,3,1,1,4,16.0,2,2,3,4,4,3,4,3,3,4,3,2,2,5,2,5,3,5,5,5,5,5,5,5,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,20,Amsterdam,2,0,Mbo,Bij mijn ouder(s)/verzorger(s)
1230,3,3,2,3,3,4,4,3,7,5,3,3,4,4,5,4,,4,4,3,3,6.0,8.0,2,2,2,3,2,3,2,3,7.0,0,1,3,1,3,2,1,2,1,1,1,1,3,4,3,4,3,4,3,3,4,4,4,4,3,4,2,3,2,1,,4,10.0,4,3,4,3,3,2,4,4,3,4,4,3,3,3,2,4,3,2,4,4,2,4,3,3,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,18,Amsterdam,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1231,3,4,5,3,2,2,2,9,9,7,2,3,2,4,4,4,5,2,4,1,3,8.0,7.0,2,2,2,3,1,4,2,2,7.1,1,0,2,1,1,2,2,2,2,2,2,2,5,4,2,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,1,5,26.0,4,2,4,2,1,2,5,3,3,4,3,2,2,4,3,4,5,5,4,4,4,4,4,4,Onderwijs en Innovatie (ONI),Vrouw,22,Alkmaar,2,0,Mbo,Met mijn partner / een relatie
1232,1,3,2,3,2,4,4,3,4,5,3,4,4,4,5,4,3,3,4,3,4,8.0,6.0,2,4,2,3,1,3,1,3,6.7,1,1,1,1,1,2,1,1,1,1,1,1,3,4,3,4,4,4,3,3,3,3,4,3,3,4,2,1,1,1,1,4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,"Gezondheid, Sport en Welzijn (GSW)",Man,20,Alkmaar,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1233,3,4,4,3,1,1,3,8,6,7,3,4,3,2,5,3,3,4,4,1,3,8.0,7.0,1,1,1,3,1,4,1,2,6.0,2,0,2,1,1,2,1,2,1,1,1,1,4,3,2,4,4,4,4,4,4,4,4,5,3,4,3,1,1,1,1,3,6.0,4,2,3,1,1,2,5,4,3,4,2,1,2,3,2,4,5,5,3,3,4,4,4,4,"Techniek, Ontwerpen en Informatica (TOI)",Man,18,Alkmaar,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1234,2,2,3,2,2,3,4,2,8,3,3,5,2,5,5,4,5,4,2,2,4,4.0,8.0,2,2,1,2,3,3,3,2,6.3,4,1,3,1,1,2,3,2,1,1,1,1,3,3,4,4,2,3,3,1,2,4,2,4,2,2,2,1,2,1,1,5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,"Business, Finance and Law (BFL)",Man,21,Rotterdam,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1235,2,5,4,4,3,4,5,6,9,4,3,2,2,1,3,3,1,2,5,1,3,2.0,6.0,3,4,3,1,3,2,4,3,6.0,0,0,2,1,2,2,2,3,3,1,3,2,4,5,2,5,5,3,4,4,4,4,5,5,3,4,4,5,4,4,1,4,0.0,4,3,2,3,1,4,5,2,2,2,4,5,5,2,5,3,3,5,5,4,5,2,2,2,"Agri, Food and Life Sciences (AFL)",Vrouw,22,Delft,5 of hoger,0,Havo,Bij mijn ouder(s)/verzorger(s)
1236,2,4,4,3,2,4,2,8,6,8,4,2,1,2,3,2,3,2,2,3,4,7.0,9.0,2,3,2,3,2,2,2,2,7.0,0,0,1,1,1,3,1,2,1,1,1,1,4,4,3,5,5,5,4,5,5,5,5,5,3,4,4,2,1,1,1,3,12.0,2,1,1,4,4,3,4,4,3,3,4,4,5,1,4,4,4,4,4,4,4,5,3,3,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,18,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1237,3,4,4,2,3,3,4,7,4,7,1,2,1,2,4,2,2,3,4,4,4,8.0,6.0,1,2,1,4,2,4,2,2,8.8,0,0,1,1,1,3,1,2,1,1,1,1,3,4,3,4,4,4,4,4,5,5,4,4,4,4,4,2,2,3,1,4,14.0,2,2,2,2,2,4,2,2,2,4,4,3,4,3,3,4,3,5,4,4,4,5,5,5,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,17,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1238,4,5,4,1,1,2,2,8,4,8,3,3,2,3,3,2,3,2,2,2,4,7.0,7.0,1,1,1,3,1,2,1,2,7.7,0,0,1,1,1,3,1,1,1,1,1,1,5,5,2,5,5,5,4,4,4,5,2,5,3,4,2,3,1,2,1,3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,17,Amsterdam,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1239,3,3,3,4,3,4,4,6,8,6,1,3,1,3,4,4,2,3,3,2,4,7.0,7.0,2,3,2,3,2,3,2,3,7.1,1,0,2,3,3,3,3,3,2,2,1,2,4,3,3,4,4,3,3,3,4,3,4,5,3,3,2,1,1,2,1,3,15.0,4,4,3,4,5,1,5,3,2,2,4,4,5,2,4,4,2,4,4,4,4,4,4,4,Onderwijs en Innovatie (ONI),Vrouw,26,Alkmaar,2,0,Mbo,Bij mijn ouder(s)/verzorger(s)
1240,2,4,4,4,4,4,4,9,8,7,2,2,2,2,3,3,,3,3,3,3,6.0,8.0,2,3,3,2,2,2,2,2,6.5,0,1,2,1,2,1,1,1,1,1,1,1,5,5,2,5,4,4,4,4,4,4,4,4,4,4,4,1,3,1,1,4,32.0,3,3,2,1,1,1,5,4,4,4,3,2,2,3,2,4,2,4,4,4,4,5,5,5,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,30,Amsterdam,1,0,"Anders, namelijk (vul in):",Met mijn partner / een relatie
1241,3,4,3,2,2,3,3,6,3,7,3,2,3,3,3,3,4,2,4,3,4,6.0,7.0,1,1,2,3,1,4,1,2,6.9,0,0,1,1,1,1,2,2,1,1,1,1,3,4,3,4,5,5,4,4,4,4,3,4,3,4,3,4,1,1,1,3,7.0,2,1,2,2,2,1,3,3,3,4,2,2,2,4,2,4,4,4,4,4,4,4,4,4,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,18,Alkmaar,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1242,3,5,4,2,3,3,5,7,3,6,1,3,2,5,5,5,1,5,3,4,4,8.0,7.0,1,2,1,3,1,4,1,2,7.3,0,0,3,1,1,1,1,2,1,1,1,1,3,4,2,4,5,5,4,5,5,5,5,5,5,5,5,1,2,1,1,2,5.0,1,1,4,1,4,1,4,4,4,4,3,3,2,4,2,4,2,5,5,4,3,5,4,4,"Gezondheid, Sport en Welzijn (GSW)",Vrouw,19,Alkmaar,1,0,Havo,Bij mijn ouder(s)/verzorger(s)
1243,2,5,3,4,3,4,3,8,7,3,3,3,2,2,2,3,5,2,3,1,5,7.0,10.0,1,2,2,4,2,3,1,2,7.4,1,0,1,1,1,1,3,3,1,1,1,1,4,4,3,4,4,3,4,4,3,4,4,3,4,3,4,4,4,4,1,1,40.0,,,,,,,,,,,,,,,,,,,,,,,,,Creative Business (CB),Man,21,Haarlem,1,1,Ik heb een buitenlandse vooropleiding afgerond (bv. A-levels),Alleen
1244,4,4,4,3,4,3,1,9,7,8,1,1,1,2,1,3,1,3,3,1,4,7.0,7.0,2,2,3,3,2,3,2,2,6.0,0,0,1,1,1,1,1,1,1,1,1,1,5,5,1,5,4,4,3,4,4,3,3,5,3,4,3,2,1,1,1,1,26.0,4,3,3,2,1,1,5,4,3,3,3,4,4,3,3,5,2,5,5,5,4,5,5,4,Onderwijs en Innovatie (ONI),Man,46,Den Haag,1,0,"Anders, namelijk (vul in):",Met mijn partner / een relatie
1245,3,4,4,4,3,5,4,7,7,9,4,2,2,3,2,4,2,2,4,2,4,6.0,7.0,2,2,3,3,1,3,2,2,7.5,0,1,1,1,1,1,1,3,1,1,1,1,5,3,3,3,3,4,3,3,3,4,2,4,3,3,3,3,2,3,1,4,32.0,,,,,,,,,,,,,,,,,,,,,,,,,Onderwijs en Innovatie (ONI),Vrouw,20,Dordrecht,1,0,Mbo,Bij mijn ouder(s)/verzorger(s)
1246,1,3,1,5,5,5,5,0,10,0,5,5,5,5,5,5,4,2,4,4,4,,6.0,4,4,4,1,4,2,2,4,7.7,5,0,2,2,3,1,1,3,1,1,1,1,5,5,4,5,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,"Techniek, Ontwerpen en Informatica (TOI)",Vrouw,20,Alkmaar,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1247,2,2,2,3,3,2,4,6,6,4,3,3,3,4,2,2,2,2,3,2,4,8.0,7.0,2,2,1,3,1,3,1,2,7.0,0,0,1,1,1,1,1,1,1,1,1,1,5,4,2,4,2,3,4,4,4,4,2,3,2,2,2,2,1,1,1,4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,"Business, Finance and Law (BFL)",Man,19,Alkmaar,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1248,3,4,3,2,2,2,2,5,5,6,3,3,2,4,4,4,2,3,2,1,4,6.0,7.0,1,2,2,4,3,3,1,2,8.0,1,0,2,1,1,1,1,1,1,1,3,1,3,4,3,4,4,4,3,2,4,4,3,4,3,4,2,3,1,1,1,4,12.0,3,2,3,3,1,2,3,4,3,4,3,2,2,4,2,4,4,4,3,4,4,4,3,4,"Business, Finance and Law (BFL)",Man,21,Haarlem,2,0,Mbo,Bij mijn ouder(s)/verzorger(s)
1249,4,4,4,3,3,3,4,5,3,7,3,2,2,2,3,2,2,3,5,3,3,6.0,7.0,2,2,2,3,1,2,2,2,6.1,0,0,1,1,2,1,1,3,1,1,1,1,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,1,3,2,1,5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,"Business, Finance and Law (BFL)",Vrouw,23,Rotterdam,2,0,Mbo,Bij mijn ouder(s)/verzorger(s)
1250,3,3,4,5,5,4,5,8,10,3,5,5,,5,5,4,,2,5,2,4,4.0,6.0,4,4,4,2,1,2,3,3,7.2,0,1,1,1,1,1,1,2,1,1,1,1,5,5,1,5,4,4,4,3,4,4,3,5,4,3,4,2,5,4,1,,16.0,4,1,4,1,1,1,5,5,4,3,5,5,5,2,5,4,1,5,5,5,4,5,3,5,Onderwijs en Innovatie (ONI),Vrouw,40,Den Haag,2,0,"Anders, namelijk (vul in):",Met mijn partner / een relatie
1251,2,3,2,4,4,4,3,4,7,6,3,4,4,5,5,3,2,3,4,2,3,7.0,7.0,2,3,3,3,1,3,2,4,7.1,0,1,2,1,3,1,1,1,1,1,1,1,4,4,3,3,3,3,4,3,3,3,2,5,2,4,1,1,1,2,1,2,12.0,,,,,,,,,,,,,,,,,,,,,,,,,"Business, Finance and Law (BFL)",Vrouw,18,Den Haag,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1252,3,3,3,4,2,4,3,7,9,6,4,5,5,4,5,3,3,3,4,3,4,7.0,7.0,2,3,3,2,3,2,2,2,7.0,0,0,2,1,1,1,1,1,3,1,1,1,4,5,4,5,4,4,4,4,3,4,2,4,3,3,3,2,4,4,1,4,40.0,,,,,,,,,,,,,,,,,,,,,,,,,Creative Business (CB),Vrouw,19,Den Haag,2,0,Havo,Bij mijn ouder(s)/verzorger(s)
1253,3,4,4,2,1,1,2,8,7,8,5,5,5,5,5,5,5,5,5,,4,2.0,6.0,4,4,4,2,4,2,3,2,4.1,1,1,3,1,3,1,1,3,3,1,1,1,5,5,2,5,4,3,5,2,3,4,3,5,5,2,3,5,3,2,1,1,21.0,5,4,4,1,5,2,4,5,1,5,4,3,5,2,3,5,4,4,1,3,3,4,2,2,"Agri, Food and Life Sciences (AFL)",Man,24,Delft,2,0,Mbo,Bij mijn ouder(s)/verzorger(s)
1254,2,1,2,3,3,2,4,2,6,1,3,3,3,4,3,4,3,5,3,1,4,6.0,8.0,2,3,1,3,1,3,2,4,5.0,5,0,3,1,1,1,1,1,1,1,1,1,2,4,5,4,2,2,3,2,2,2,1,4,2,2,1,1,1,1,1,5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,Onderwijs en Innovatie (ONI),Man,24,Alkmaar,3,0,Mbo,Bij mijn ouder(s)/verzorger(s)
